ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Sylvia Miles,F,1924,2019,Stranska,True,0,Midnight Cowboy
Penelope Milford,F,1948,~,Glavna,False,0,Coming Home
Penelope Milford,F,1948,~,Glavna,True,0,Coming Home
Penelope Milford,F,1948,~,Stranska,False,1,Coming Home
Penelope Milford,F,1948,~,Stranska,True,0,Coming Home
Ray Milland,M,1907,1986,Glavna,False,0,"Lost Weekend, The"
Ray Milland,M,1907,1986,Glavna,True,1,"Lost Weekend, The"
Ray Milland,M,1907,1986,Stranska,False,0,"Lost Weekend, The"
Ray Milland,M,1907,1986,Stranska,True,0,"Lost Weekend, The"
Jason Miller,M,1939,2001,Glavna,False,0,"Exorcist, The"
Jason Miller,M,1939,2001,Glavna,True,0,"Exorcist, The"
Jason Miller,M,1939,2001,Stranska,False,1,"Exorcist, The"
Jason Miller,M,1939,2001,Stranska,True,0,"Exorcist, The"
John Mills,M,1908,2005,Glavna,False,0,Ryan's Daughter
John Mills,M,1908,2005,Glavna,True,0,Ryan's Daughter
John Mills,M,1908,2005,Stranska,False,0,Ryan's Daughter
John Mills,M,1908,2005,Stranska,True,1,Ryan's Daughter
Sal Mineo,M,1939,1976,Glavna,False,0,Rebel Without a Cause
Sal Mineo,M,1939,1976,Glavna,True,0,Rebel Without a Cause
Sal Mineo,M,1939,1976,Stranska,False,2,Rebel Without a Cause
Sal Mineo,M,1939,1976,Stranska,True,0,Rebel Without a Cause
Liza Minnelli,F,1946,~,Glavna,False,1,Cabaret
Liza Minnelli,F,1946,~,Glavna,True,1,Cabaret
Liza Minnelli,F,1946,~,Stranska,False,0,Cabaret
Liza Minnelli,F,1946,~,Stranska,True,0,Cabaret
Helen Mirren,F,1945,~,Glavna,False,1,"Queen, The"
Helen Mirren,F,1945,~,Glavna,True,1,"Queen, The"
Helen Mirren,F,1945,~,Stranska,False,2,"Queen, The"
Helen Mirren,F,1945,~,Stranska,True,0,"Queen, The"
Thomas Mitchell,M,1892,1962,Glavna,False,0,Stagecoach
Thomas Mitchell,M,1892,1962,Glavna,True,0,Stagecoach
Thomas Mitchell,M,1892,1962,Stranska,False,1,Stagecoach
Thomas Mitchell,M,1892,1962,Stranska,True,1,Stagecoach
Robert Mitchum,M,1917,1997,Glavna,False,0,"Story of G.I. Joe, The"
Robert Mitchum,M,1917,1997,Glavna,True,0,"Story of G.I. Joe, The"
Robert Mitchum,M,1917,1997,Stranska,False,1,"Story of G.I. Joe, The"
Robert Mitchum,M,1917,1997,Stranska,True,0,"Story of G.I. Joe, The"
Mo'Nique,F,1967,~,Glavna,False,0,Precious
Mo'Nique,F,1967,~,Glavna,True,0,Precious
Mo'Nique,F,1967,~,Stranska,False,0,Precious
Mo'Nique,F,1967,~,Stranska,True,1,Precious
Fernanda Montenegro,F,1929,~,Glavna,False,1,Central Station
Fernanda Montenegro,F,1929,~,Glavna,True,0,Central Station
Fernanda Montenegro,F,1929,~,Stranska,False,0,Central Station
Fernanda Montenegro,F,1929,~,Stranska,True,0,Central Station
Robert Montgomery,M,1904,1981,Glavna,False,2,Night Must Fall
Robert Montgomery,M,1904,1981,Glavna,True,0,Night Must Fall
Robert Montgomery,M,1904,1981,Stranska,False,0,Night Must Fall
Robert Montgomery,M,1904,1981,Stranska,True,0,Night Must Fall
Ron Moody,M,1924,2015,Glavna,False,1,Oliver!
Ron Moody,M,1924,2015,Glavna,True,0,Oliver!
Ron Moody,M,1924,2015,Stranska,False,0,Oliver!
Ron Moody,M,1924,2015,Stranska,True,0,Oliver!
Dudley Moore,M,1935,2002,Glavna,False,1,Arthur
Dudley Moore,M,1935,2002,Glavna,True,0,Arthur
Dudley Moore,M,1935,2002,Stranska,False,0,Arthur
Dudley Moore,M,1935,2002,Stranska,True,0,Arthur
Grace Moore,F,1898,1947,Glavna,False,1,One Night of Love
Grace Moore,F,1898,1947,Glavna,True,0,One Night of Love
Grace Moore,F,1898,1947,Stranska,False,0,One Night of Love
Grace Moore,F,1898,1947,Stranska,True,0,One Night of Love
Juanita Moore,F,1914,2014,Glavna,False,0,Imitation of Life
Juanita Moore,F,1914,2014,Glavna,True,0,Imitation of Life
Juanita Moore,F,1914,2014,Stranska,False,1,Imitation of Life
Juanita Moore,F,1914,2014,Stranska,True,0,Imitation of Life
Julianne Moore,F,1960,~,Glavna,False,2,Still Alice [n 8]
Julianne Moore,F,1960,~,Glavna,True,1,Still Alice [n 8]
Julianne Moore,F,1960,~,Stranska,False,2,Still Alice [n 8]
Julianne Moore,F,1960,~,Stranska,True,0,Still Alice [n 8]
Mary Tyler Moore,F,1936,2017,Glavna,False,1,Ordinary People
Mary Tyler Moore,F,1936,2017,Glavna,True,0,Ordinary People
Mary Tyler Moore,F,1936,2017,Stranska,False,0,Ordinary People
Mary Tyler Moore,F,1936,2017,Stranska,True,0,Ordinary People
Terry Moore,F,1929,~,Glavna,False,0,"Come Back, Little Sheba"
Terry Moore,F,1929,~,Glavna,True,0,"Come Back, Little Sheba"
Terry Moore,F,1929,~,Stranska,False,1,"Come Back, Little Sheba"
Terry Moore,F,1929,~,Stranska,True,0,"Come Back, Little Sheba"
Agnes Moorehead,F,1900,1974,Glavna,False,0,"Magnificent Ambersons, The"
Agnes Moorehead,F,1900,1974,Glavna,True,0,"Magnificent Ambersons, The"
Agnes Moorehead,F,1900,1974,Stranska,False,4,"Magnificent Ambersons, The"
Agnes Moorehead,F,1900,1974,Stranska,True,0,"Magnificent Ambersons, The"
Rita Moreno,F,1931,~,Glavna,False,0,West Side Story
Rita Moreno,F,1931,~,Glavna,True,0,West Side Story
Rita Moreno,F,1931,~,Stranska,False,0,West Side Story
Rita Moreno,F,1931,~,Stranska,True,1,West Side Story
Frank Morgan,M,1890,1949,Glavna,False,1,"Affairs of Cellini, The"
Frank Morgan,M,1890,1949,Glavna,True,0,"Affairs of Cellini, The"
Frank Morgan,M,1890,1949,Stranska,False,1,"Affairs of Cellini, The"
Frank Morgan,M,1890,1949,Stranska,True,0,"Affairs of Cellini, The"
Cathy Moriarty,F,1960,~,Glavna,False,0,Raging Bull
Cathy Moriarty,F,1960,~,Glavna,True,0,Raging Bull
Cathy Moriarty,F,1960,~,Stranska,False,1,Raging Bull
Cathy Moriarty,F,1960,~,Stranska,True,0,Raging Bull
Pat Morita,M,1932,2005,Glavna,False,0,"Karate Kid, The"
Pat Morita,M,1932,2005,Glavna,True,0,"Karate Kid, The"
Pat Morita,M,1932,2005,Stranska,False,1,"Karate Kid, The"
Pat Morita,M,1932,2005,Stranska,True,0,"Karate Kid, The"
Robert Morley,M,1908,1992,Glavna,False,0,Marie Antoinette
Robert Morley,M,1908,1992,Glavna,True,0,Marie Antoinette
Robert Morley,M,1908,1992,Stranska,False,1,Marie Antoinette
Robert Morley,M,1908,1992,Stranska,True,0,Marie Antoinette
Chester Morris,M,1901,1970,Glavna,False,1,Alibi
Chester Morris,M,1901,1970,Glavna,True,0,Alibi
Chester Morris,M,1901,1970,Stranska,False,0,Alibi
Chester Morris,M,1901,1970,Stranska,True,0,Alibi
Viggo Mortensen,M,1958,~,Glavna,False,3,Eastern Promises
Viggo Mortensen,M,1958,~,Glavna,True,0,Eastern Promises
Viggo Mortensen,M,1958,~,Stranska,False,0,Eastern Promises
Viggo Mortensen,M,1958,~,Stranska,True,0,Eastern Promises
Samantha Morton,F,1977,~,Glavna,False,1,In America
Samantha Morton,F,1977,~,Glavna,True,0,In America
Samantha Morton,F,1977,~,Stranska,False,1,In America
Samantha Morton,F,1977,~,Stranska,True,0,In America
Armin Mueller-Stahl,M,1930,~,Glavna,False,0,Shine
Armin Mueller-Stahl,M,1930,~,Glavna,True,0,Shine
Armin Mueller-Stahl,M,1930,~,Stranska,False,1,Shine
Armin Mueller-Stahl,M,1930,~,Stranska,True,0,Shine
Carey Mulligan,F,1985,~,Glavna,False,3,"Education, An"
Carey Mulligan,F,1985,~,Glavna,True,0,"Education, An"
Carey Mulligan,F,1985,~,Stranska,False,0,"Education, An"
Carey Mulligan,F,1985,~,Stranska,True,0,"Education, An"
Paul Muni,M,1895,1967,Glavna,False,0,"Story of Louis Pasteur, The"
Paul Muni,M,1895,1967,Glavna,True,1,"Story of Louis Pasteur, The"
Paul Muni,M,1895,1967,Stranska,False,0,"Story of Louis Pasteur, The"
Paul Muni,M,1895,1967,Stranska,True,0,"Story of Louis Pasteur, The"
Eddie Murphy,M,1961,~,Glavna,False,0,Dreamgirls
Eddie Murphy,M,1961,~,Glavna,True,0,Dreamgirls
Eddie Murphy,M,1961,~,Stranska,False,1,Dreamgirls
Eddie Murphy,M,1961,~,Stranska,True,0,Dreamgirls
Cillian Murphy,M,1976,~,Glavna,False,0,Oppenheimer
Cillian Murphy,M,1976,~,Glavna,True,1,Oppenheimer
Cillian Murphy,M,1976,~,Stranska,False,0,Oppenheimer
Cillian Murphy,M,1976,~,Stranska,True,0,Oppenheimer
Bill Murray,M,1950,~,Glavna,False,1,Lost in Translation
Bill Murray,M,1950,~,Glavna,True,0,Lost in Translation
Bill Murray,M,1950,~,Stranska,False,0,Lost in Translation
Bill Murray,M,1950,~,Stranska,True,0,Lost in Translation
Don Murray,M,1929,2024,Glavna,False,0,Bus Stop
Don Murray,M,1929,2024,Glavna,True,0,Bus Stop
Don Murray,M,1929,2024,Stranska,False,1,Bus Stop
Don Murray,M,1929,2024,Stranska,True,0,Bus Stop
J. Carrol Naish,M,1896,1973,Glavna,False,0,Sahara
J. Carrol Naish,M,1896,1973,Glavna,True,0,Sahara
J. Carrol Naish,M,1896,1973,Stranska,False,2,Sahara
J. Carrol Naish,M,1896,1973,Stranska,True,0,Sahara
Mildred Natwick,F,1905,1994,Glavna,False,0,Barefoot in the Park
Mildred Natwick,F,1905,1994,Glavna,True,0,Barefoot in the Park
Mildred Natwick,F,1905,1994,Stranska,False,1,Barefoot in the Park
Mildred Natwick,F,1905,1994,Stranska,True,0,Barefoot in the Park
Patricia Neal,F,1926,2010,Glavna,False,1,Hud
Patricia Neal,F,1926,2010,Glavna,True,1,Hud
Patricia Neal,F,1926,2010,Stranska,False,0,Hud
Patricia Neal,F,1926,2010,Stranska,True,0,Hud
Liam Neeson,M,1952,~,Glavna,False,1,Schindler's List
Liam Neeson,M,1952,~,Glavna,True,0,Schindler's List
Liam Neeson,M,1952,~,Stranska,False,0,Schindler's List
Liam Neeson,M,1952,~,Stranska,True,0,Schindler's List
Ruth Negga,F,1982,~,Glavna,False,1,Loving
Ruth Negga,F,1982,~,Glavna,True,0,Loving
Ruth Negga,F,1982,~,Stranska,False,0,Loving
Ruth Negga,F,1982,~,Stranska,True,0,Loving
Kate Nelligan,F,1950,~,Glavna,False,0,"Prince of Tides, The"
Kate Nelligan,F,1950,~,Glavna,True,0,"Prince of Tides, The"
Kate Nelligan,F,1950,~,Stranska,False,1,"Prince of Tides, The"
Kate Nelligan,F,1950,~,Stranska,True,0,"Prince of Tides, The"
Paul Newman,M,1925,2008,Glavna,False,7,"Color of Money, The"
